,DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
572,6,1819,2,1,0,5,37.769,1,0,1,1,1,1,0,2092,0,0,2,2,2,2,0
573,6,1821,2,1,5,5,15.912,1,1,1,1,1,1,1,2086,1,0,2,2,2,2,1
574,6,1823,4,1,4,1,24.878,1,1,1,1,1,1,5,2032,2,2,1,1,2,2,1
575,6,1823,5,1,4,1,24.663,1,1,1,0,1,1,1,2032,2,2,1,1,2,2,1
576,6,1827,3,1,4,5,9.177,1,1,1,0,1,1,1,2034,1,1,1,1,2,2,1
577,6,1836,4,1,4,5,5.544,1,1,1,0,1,1,1,2041,9,1,1,1,2,2,1
578,6,1840,3,1,4,1,19.052,1,1,1,1,1,1,0,2060,1,1,1,1,2,2,0
579,6,1840,4,1,4,1,18.848,1,1,1,1,1,1,5,2060,1,1,1,1,2,2,1
580,6,1843,2,1,0,5,4.685,1,0,1,5,1,1,5,2082,1,0,2,2,2,2,1
581,6,1846,3,1,5,1,11.071,1,1,1,1,1,1,1,2112,2,1,2,2,2,2,1
582,6,1846,4,1,5,1,13.158,1,1,1,1,1,1,1,2112,2,1,2,2,2,2,1
583,6,1853,2,1,0,1,47.078,1,0,1,1,1,1,0,2038,96,2,4,2,1,2,0
584,6,1853,3,1,0,1,46.445,1,0,1,1,1,1,5,2038,1,2,2,2,2,2,1
585,6,1859,4,1,4,5,22.309,1,1,1,1,1,1,0,2027,1,1,1,1,2,2,0
586,6,1866,3,1,4,1,36.468,1,1,1,1,1,1,0,2070,1,1,1,1,2,2,0
587,6,1866,4,1,4,1,35.601,1,1,1,1,1,1,0,2070,1,1,1,1,2,2,0
588,6,1867,3,1,4,5,37.804,1,1,1,5,1,0,1,2111,1,1,1,1,2,2,1
589,6,1874,3,1,0,5,19.907,1,0,5,0,5,5,5,2006,1,1,2,2,0,2,1
590,6,1876,3,4,0,1,20.675,1,0,1,1,1,1,0,2103,1,2,3,3,2,2,0
591,6,1876,4,4,0,1,20.167,1,0,1,1,1,1,1,2103,1,2,3,3,2,2,1
592,6,1878,3,4,9,1,15.596,1,1,1,1,1,1,0,2103,1,1,3,3,2,2,0
593,6,1878,4,4,9,1,15.322,1,1,1,1,1,1,0,2103,1,1,3,3,2,2,0
594,6,1883,3,1,0,5,20.112,1,0,1,1,1,5,0,2034,0,0,2,1,2,2,0
595,6,1887,3,1,4,1,12.236,1,1,1,1,1,5,0,2035,1,1,1,1,2,2,0
596,6,1887,4,1,4,1,12.182,1,1,1,1,1,5,0,2035,1,1,1,1,2,2,0
597,6,1889,2,1,0,1,67.038,1,0,1,1,1,0,0,2070,2,2,2,2,2,2,0
598,6,1889,3,1,0,1,67.038,1,0,1,5,1,0,1,2070,2,2,2,2,2,2,1
599,6,1890,6,1,0,5,17.935,1,0,1,1,1,0,1,2016,4,4,2,1,0,0,1
600,6,1892,3,1,4,1,36.367,1,1,1,1,1,1,0,2095,1,1,1,1,2,2,0
601,6,1892,4,1,4,1,35.542,1,1,1,1,1,1,0,2095,1,1,1,1,2,2,0
602,6,1893,3,1,4,5,31.317,1,1,1,1,1,1,0,2107,0,0,1,1,0,0,0
603,6,1894,3,1,0,5,8.142,1,0,1,1,1,1,0,2046,1,1,2,2,2,2,0
604,6,1902,3,1,0,5,43.195,1,0,1,1,1,0,0,2038,96,1,4,3,2,2,0
605,6,1903,2,1,0,5,17.665,1,0,1,1,1,1,0,2097,96,96,2,2,0,0,0
606,6,1906,3,1,4,1,25.023,1,1,1,1,1,1,0,2035,2,2,1,1,0,0,0
607,6,1906,5,1,4,1,24.682,1,1,1,1,1,1,1,2035,2,2,1,1,0,0,1
608,6,1907,4,1,4,5,24.0,1,1,1,1,1,1,0,2014,9,1,1,1,2,2,0
609,6,1912,4,1,0,5,22.528,1,0,1,1,1,0,0,2024,1,1,2,1,0,0,0
610,6,1914,2,1,0,1,9.114,1,0,5,5,5,5,0,2073,0,1,0,2,0,2,5
611,6,1914,3,1,0,1,8.72,1,0,5,5,5,5,0,2073,0,1,0,2,0,2,5
612,6,1920,3,1,4,5,17.363,1,1,1,0,1,1,1,2057,2,2,1,1,2,2,1
613,6,1921,4,1,4,1,32.163,1,1,5,5,1,5,0,2092,1,2,1,1,2,2,0
614,6,1921,5,1,4,1,32.208,1,1,5,5,1,5,1,2092,1,2,1,1,2,2,1
615,6,1923,4,1,5,1,6.778,1,5,1,1,1,1,0,2091,1,2,2,2,2,2,0
616,6,1923,5,1,5,1,6.746,1,5,1,1,1,1,0,2091,1,2,2,2,2,2,0
617,6,1925,3,7,8,5,23.695,1,1,1,1,1,1,0,2023,96,96,4,4,0,0,0
618,6,1926,2,1,0,1,8.257,1,0,1,1,1,1,0,2041,2,2,2,2,0,0,0
619,6,1926,4,1,0,1,10.517,1,0,1,1,1,1,1,2041,2,2,2,2,0,0,1
620,6,1929,2,1,0,5,24.819,1,0,1,1,1,1,0,2067,0,0,2,2,2,2,0
621,6,1930,3,4,0,1,27.161,1,0,1,1,1,1,1,2090,4,3,3,1,0,0,1
622,6,1930,5,4,0,1,26.707,1,0,1,0,1,1,5,2090,4,3,3,1,0,0,1
623,6,1948,4,1,4,5,29.454,1,1,1,1,1,0,0,2096,96,1,4,1,2,2,0
624,6,1953,3,1,4,1,21.947,1,1,1,1,1,1,0,2031,1,1,1,1,2,2,0
625,6,1953,4,1,4,1,21.575,1,1,1,1,1,1,1,2031,1,1,1,1,2,2,1
626,6,1959,3,1,4,1,16.183,1,1,1,1,1,5,0,2061,1,1,1,1,2,2,0
627,6,1959,4,1,4,1,16.221,1,1,1,1,1,5,0,2061,1,1,1,1,2,2,5
628,6,1965,3,1,4,5,21.548,1,1,1,0,1,1,1,2064,3,2,1,1,0,0,1
629,6,1968,3,1,4,1,20.894,1,1,1,1,1,1,0,2086,1,1,1,1,0,0,0
630,6,1968,4,1,4,1,25.208,1,1,1,1,1,1,0,2086,1,1,1,1,0,0,0
631,6,1969,2,1,10,5,21.882,1,5,5,5,5,5,0,2018,0,0,2,2,0,0,5
632,6,1975,2,1,0,5,3.206,1,0,1,1,1,1,1,2082,0,0,2,2,2,2,1
633,6,1979,2,1,0,5,6.493,1,0,1,1,1,1,0,2046,96,96,2,2,2,2,0
634,6,1989,2,1,0,1,6.228,1,0,1,1,1,1,0,2015,1,1,2,2,2,2,0
635,6,1989,3,1,0,1,6.228,1,0,1,1,1,1,0,2015,1,1,2,2,2,2,0
636,6,1992,3,1,4,5,17.497,1,1,1,1,1,1,0,2002,0,0,1,1,0,0,0
637,6,1994,3,1,5,1,21.696,1,1,1,1,1,1,5,2093,1,1,2,2,2,2,1
638,6,1994,4,1,5,1,21.469,1,1,1,1,1,1,5,2093,1,1,2,2,2,2,1
639,6,1998,3,1,5,1,1.033,1,5,1,1,5,5,0,2091,3,3,2,2,2,2,0
640,6,1998,4,1,5,1,1.033,1,5,1,1,5,5,0,2091,3,3,2,2,2,2,0
641,6,2004,2,1,0,1,21.032,1,0,1,1,1,1,5,2088,1,1,2,2,2,2,1
642,6,2004,3,1,0,1,20.597,1,0,1,5,1,1,1,2088,1,1,2,2,2,2,1
643,6,2007,3,1,4,1,30.978,1,1,1,1,1,1,0,2076,1,1,1,1,0,0,0
644,6,2007,4,1,4,1,29.899,1,1,1,0,1,0,1,2076,1,1,1,1,0,0,1
645,6,2012,3,1,4,5,13.167,1,1,1,1,1,1,0,2080,0,0,1,1,0,0,0
646,6,2013,2,1,0,5,17.173,1,0,1,1,1,1,0,2027,96,96,2,2,2,2,0
647,6,2016,3,1,4,1,18.151,1,1,1,1,1,1,1,2035,1,1,1,1,2,2,1
648,6,2016,4,1,4,1,17.89,1,1,1,0,1,1,1,2035,1,1,1,1,2,2,1
649,6,2020,2,1,0,1,8.34,1,0,1,1,1,1,0,2097,3,3,2,2,2,2,0
650,6,2020,5,1,0,1,8.035,1,0,1,1,1,1,5,2097,3,3,2,2,2,2,1
651,6,2022,3,1,4,1,13.254,1,1,1,1,1,1,5,2010,2,2,1,1,2,2,1
652,6,2022,4,1,4,1,13.182,1,1,1,0,1,1,5,2010,2,2,1,1,2,2,1
653,6,2025,5,1,4,1,17.716,1,1,1,1,1,1,0,2005,2,2,1,1,2,2,0
654,6,2030,4,19,4,5,5.044,1,1,1,1,1,1,0,2034,96,1,3,3,2,2,0
655,6,2050,3,4,1,1,22.54,1,1,1,1,1,0,0,2063,1,1,1,1,2,2,0
656,6,2050,4,4,1,1,21.765,1,1,1,1,1,1,0,2063,1,1,1,1,2,2,0
657,6,2054,2,1,0,5,67.038,1,0,1,1,1,1,0,2089,0,0,2,2,0,0,0
658,6,2068,3,1,0,1,4.779,1,0,1,1,1,1,0,2105,3,3,1,1,2,2,0
659,6,2068,5,1,0,1,4.681,1,0,1,1,1,1,1,2105,3,3,1,1,2,2,1
660,6,2069,3,1,4,1,16.06,1,1,1,1,1,1,0,2005,1,1,1,1,2,2,0
661,6,2069,4,1,4,1,16.167,1,1,5,5,5,1,0,2005,1,1,1,1,2,2,0
662,6,2070,3,1,4,1,39.052,1,5,5,5,5,5,0,2075,2,2,1,1,0,0,5
663,6,2070,4,1,4,1,38.642,1,5,5,5,5,5,0,2075,2,2,1,1,0,0,5
664,6,2074,2,1,0,1,35.861,1,0,1,1,1,1,1,2024,1,1,2,2,2,2,1
665,6,2074,3,1,0,1,35.414,1,0,1,5,1,1,1,2024,1,1,2,2,2,2,1
666,6,2075,2,1,0,5,12.627,1,0,1,1,1,1,0,2024,1,0,2,2,2,2,0
667,6,2076,2,1,0,1,5.637,1,0,1,1,1,1,5,2050,2,2,2,2,2,2,1
668,6,2076,3,1,0,1,5.578,1,0,1,5,1,1,5,2050,2,2,2,2,2,2,1
669,6,2087,2,1,0,5,2.739,1,0,1,1,1,1,0,2073,1,1,2,2,2,2,0
670,6,2091,2,4,9,1,9.489,1,1,1,1,1,1,1,2004,1,1,3,3,2,2,1
671,6,2091,3,4,9,1,9.404,1,1,1,5,1,1,1,2004,1,1,3,3,2,2,1
672,6,2092,3,1,0,1,13.814,1,0,1,1,1,0,0,2101,3,3,2,2,2,2,0
673,6,2092,4,1,0,1,13.543,1,0,1,1,1,1,0,2101,3,3,2,2,2,2,0
674,6,2094,3,1,5,5,46.184,1,1,5,5,1,5,0,2010,1,9,2,2,2,2,0
675,6,2098,3,1,4,1,32.31,1,1,1,1,1,1,0,2041,1,1,1,1,2,2,0
676,6,2098,4,1,4,1,31.789,1,1,1,1,1,5,0,2041,1,1,1,1,2,2,0
677,6,2105,3,1,0,5,7.961,1,0,1,1,1,0,0,2034,1,1,2,2,2,2,0
678,6,2109,3,1,4,1,18.785,1,5,5,5,5,5,0,2086,10,1,6,1,4,2,5
679,6,2109,4,1,4,1,18.737,1,5,5,5,5,5,0,2086,9,1,1,1,2,2,5
680,6,2110,5,1,5,5,17.731,1,1,1,1,1,0,0,2032,2,2,2,2,2,2,0
681,6,2111,4,1,4,1,19.978,1,1,1,1,1,1,0,2028,2,2,1,1,0,0,0
682,6,2111,5,1,4,1,19.357,1,1,1,1,1,1,5,2028,2,2,1,1,0,0,1
683,6,2113,4,1,13,5,1.598,1,1,1,1,1,1,0,2073,1,2,2,2,0,0,0
684,6,2114,2,1,0,5,67.038,1,0,1,1,1,1,0,2057,1,0,2,2,2,2,0
685,6,2120,3,1,4,5,21.406,1,1,1,5,1,1,1,2078,1,1,1,1,2,2,1
686,6,2123,2,4,0,1,2.161,1,0,1,1,1,0,0,2041,96,1,5,2,0,0,0
687,6,2123,3,4,0,1,2.096,1,0,1,1,1,5,0,2041,96,1,4,2,0,0,0
688,6,2133,4,1,4,5,17.495,1,1,5,5,1,5,0,2092,9,1,1,1,2,2,0
689,6,2135,2,1,0,1,1.033,1,0,1,1,1,1,0,2014,1,2,2,2,2,2,0
690,6,2135,3,1,0,1,1.033,1,0,1,1,1,1,0,2014,1,2,2,2,2,2,0
691,6,2146,3,1,4,1,1.033,1,1,1,1,1,1,5,2033,1,1,1,1,2,2,1
692,6,2146,4,1,4,1,1.033,1,1,1,5,1,1,5,2033,1,1,1,1,2,2,1
693,6,2149,3,1,5,5,23.545,1,1,1,1,1,1,0,2106,1,1,2,2,2,2,0
694,6,2152,3,1,4,1,30.422,1,1,1,1,1,1,0,2015,2,2,1,1,2,2,0
695,6,2152,5,1,4,1,29.461,1,1,1,0,1,0,1,2015,2,2,1,1,2,2,1
696,6,2153,4,1,0,1,67.038,1,0,1,1,1,1,0,2057,3,3,2,2,2,2,0
697,6,2153,5,1,0,1,67.038,1,0,1,1,1,5,0,2057,3,3,2,2,2,2,0
698,6,2164,3,1,4,1,32.962,1,1,1,1,1,0,0,2092,3,3,1,1,0,2,5
699,6,2164,4,1,4,1,33.12,1,1,1,0,1,0,5,2092,3,3,1,1,0,2,1
700,6,2165,4,1,0,1,31.514,1,0,5,5,5,5,0,2089,9,1,2,2,2,2,5
701,6,2166,3,1,4,5,19.9,1,1,1,0,1,1,5,2051,2,2,1,1,2,2,1
702,6,2183,5,1,4,5,32.491,1,1,1,1,1,1,0,2073,1,2,2,1,2,2,0
703,6,2184,3,1,0,1,13.941,1,0,1,1,1,1,0,2017,2,2,2,2,2,2,0
704,6,2184,5,1,0,1,13.795,1,0,1,1,1,1,1,2017,2,2,2,2,2,2,1
705,6,2188,2,1,0,1,4.663,1,0,1,1,1,1,0,2087,2,1,2,2,2,2,0
706,6,2188,3,1,0,1,4.578,1,0,1,5,1,1,5,2087,2,1,2,2,2,2,1
707,6,2190,3,1,4,1,34.413,1,1,1,1,1,1,1,2093,1,1,1,1,2,2,1
708,6,2190,4,1,4,1,33.484,1,1,1,5,1,1,1,2093,1,1,1,1,2,2,1
709,6,2191,3,1,4,1,15.709,1,1,1,1,1,0,0,2007,1,1,1,1,2,2,0
710,6,2191,4,1,4,1,15.562,1,1,1,1,1,0,0,2007,1,1,1,1,2,2,0
711,6,2192,2,1,4,1,38.284,1,1,1,1,1,1,1,2016,3,2,1,2,2,2,1
712,6,2192,3,1,4,1,38.145,1,1,1,1,1,1,1,2016,3,2,1,2,2,2,1
713,6,2194,3,1,4,5,32.034,1,1,1,1,1,1,0,2017,0,0,1,1,2,2,0
714,6,2200,3,2,4,5,18.346,1,1,1,1,1,1,5,2034,2,2,3,3,2,2,1
715,6,2202,2,1,0,1,5.842,1,0,1,1,1,1,0,2034,2,2,2,2,2,2,0
716,6,2202,3,1,0,1,5.609,1,0,1,1,1,1,1,2034,2,2,2,2,2,2,1
717,6,2204,3,1,4,5,29.727,1,1,1,5,1,1,5,2111,1,1,1,1,0,0,1
718,6,2206,3,1,4,1,57.911,1,1,1,1,1,1,0,2055,2,2,1,1,2,2,0
719,6,2206,5,1,4,1,57.492,1,1,1,1,1,1,1,2055,2,2,1,1,2,2,1
720,6,2210,3,1,19,5,25.731,1,1,1,1,1,1,0,2116,0,0,2,2,2,2,0
721,6,2211,3,1,0,1,5.312,1,0,1,1,1,1,0,2041,2,2,1,2,2,2,0
722,6,2211,4,1,0,1,5.283,1,0,1,1,1,1,0,2041,2,2,1,2,2,2,0
723,6,2213,2,1,5,5,6.489,1,1,1,1,1,1,0,2026,1,1,2,2,2,2,0
724,6,2215,3,1,4,1,19.817,1,1,1,1,1,1,0,2013,1,1,1,1,0,0,0
725,6,2215,4,1,4,1,19.638,1,1,1,1,1,1,0,2013,1,1,1,1,0,0,0
726,6,2218,3,1,4,5,6.891,1,1,1,1,1,1,0,2093,1,1,1,1,0,0,0
727,6,2220,2,1,0,5,2.53,1,0,1,1,1,1,5,2107,0,0,2,2,2,2,1
728,6,2222,4,1,0,1,3.676,1,0,1,1,1,1,0,2107,3,3,2,2,2,2,0
729,6,2222,5,1,0,1,3.634,1,0,1,1,1,1,0,2107,3,3,2,2,2,2,5
730,6,2227,2,1,0,1,18.559,1,0,1,1,1,1,0,2042,3,2,2,2,2,2,0
731,6,2227,4,1,0,1,17.456,1,0,1,1,1,1,5,2042,3,2,2,2,2,2,1
732,6,2228,3,4,0,1,22.774,1,0,1,1,1,5,0,2006,1,1,1,1,0,0,0
733,6,2230,3,1,0,1,11.527,1,0,1,1,1,1,0,2054,2,2,2,1,2,2,0
734,6,2230,5,1,0,1,11.323,1,0,1,1,1,1,1,2054,2,2,2,1,2,2,1
735,6,2233,4,1,5,5,10.428,1,5,1,1,1,1,1,2116,2,1,2,2,0,0,1
736,6,2237,3,1,4,1,19.124,1,1,1,1,1,1,0,2002,2,2,1,1,2,2,0
737,6,2237,4,1,4,1,18.729,1,1,1,1,1,1,5,2002,2,2,1,1,2,2,1
738,6,2238,3,1,4,5,9.183,1,1,1,0,5,1,1,2002,1,1,1,1,2,2,1
739,6,2241,2,1,19,5,7.033,1,1,1,1,1,1,5,2018,1,1,2,2,2,2,1
740,6,2242,3,1,7,5,3.791,1,1,1,1,1,1,1,2054,2,2,2,2,1,1,1
741,6,2246,2,4,0,5,12.945,1,0,1,1,1,1,0,2055,0,96,0,3,0,2,0
742,6,2248,2,1,0,5,10.602,1,0,1,1,1,1,0,2026,0,0,2,2,0,0,0
743,6,2255,3,1,4,5,15.73,1,1,1,0,1,1,5,2035,1,1,1,1,2,2,1
744,6,2258,4,1,4,5,8.455,1,1,1,1,1,1,0,2026,1,1,1,1,0,0,0
745,6,2267,2,1,0,1,18.665,1,0,1,1,1,1,0,2027,1,1,2,2,2,2,0
746,6,2267,3,1,0,1,18.829,1,0,1,1,1,1,0,2027,1,1,2,2,2,2,0
747,6,2269,2,1,0,5,16.628,1,0,1,1,1,0,0,2055,0,0,2,2,0,0,0
748,6,2272,3,1,10,5,18.154,1,1,1,1,1,1,0,2023,96,96,2,2,0,0,0
749,6,2277,3,4,1,1,24.6,1,1,1,1,1,0,0,2090,1,1,1,1,0,0,5
750,6,2277,4,4,1,1,24.191,1,1,1,1,1,0,0,2090,1,1,1,1,0,0,5
751,6,2285,3,1,4,1,11.229,1,1,1,1,1,0,5,2015,1,1,1,1,2,2,1
752,6,2285,4,1,4,1,11.306,1,1,1,0,1,0,0,2015,1,1,1,1,2,2,5
753,6,2290,3,1,5,5,23.847,1,1,1,5,1,0,1,2023,1,1,2,2,0,0,1
754,6,2300,4,1,4,5,9.633,1,1,1,5,1,1,5,2001,0,2,0,1,0,2,1
755,6,2303,3,1,0,1,4.664,1,0,1,1,1,1,0,2093,1,2,2,2,2,2,0
756,6,2303,4,1,0,1,4.605,1,0,1,1,1,1,0,2093,1,2,2,2,2,2,0
757,6,2305,3,1,4,5,16.176,1,1,5,5,1,5,5,2012,1,1,1,1,2,2,1
758,6,2309,3,1,0,1,15.377,1,0,1,5,1,1,1,2031,2,2,1,1,2,2,1
759,6,2309,4,1,0,1,15.513,1,0,1,0,1,1,5,2031,2,2,1,1,2,2,1
760,6,2314,3,7,0,5,31.025,1,0,1,1,1,1,0,2068,96,1,4,3,1,2,0
761,6,2324,3,1,0,1,3.337,1,0,1,1,1,1,5,2057,3,3,2,1,2,2,1
762,6,2324,4,1,0,1,2.734,1,0,1,0,1,1,1,2057,3,3,2,1,2,2,1
763,6,2329,2,1,5,5,22.547,1,1,1,1,1,5,1,2059,1,1,2,2,2,2,1
764,6,2337,3,2,4,5,2.882,1,1,1,1,1,1,0,2052,1,0,2,2,2,2,0
765,6,2339,4,1,4,1,17.376,1,1,1,1,1,1,0,2034,1,2,1,1,2,2,0
766,6,2339,5,1,4,1,16.861,1,1,1,1,1,1,0,2034,1,2,1,1,2,2,0
767,6,2344,3,1,4,5,17.626,1,1,1,1,1,1,0,2013,0,0,1,1,2,2,0
768,6,2345,4,1,4,5,40.414,1,1,1,1,1,1,0,2095,96,1,1,1,0,0,0
769,6,2350,3,12,8,5,7.4,1,5,1,1,1,1,0,2112,0,0,4,4,1,1,0
770,6,2354,2,4,0,5,23.979,1,0,1,1,1,1,0,2044,96,96,3,3,2,2,0
771,6,2355,3,1,4,5,13.19,1,1,1,1,1,1,1,2103,0,0,1,1,2,2,1
772,6,2369,3,3,6,1,42.493,1,1,1,1,1,1,0,2101,0,0,4,4,0,0,0
773,6,2369,4,1,4,1,31.107,1,1,1,1,1,1,0,2101,0,0,1,1,0,0,0
774,6,2375,4,1,4,5,22.503,1,1,1,1,1,1,0,2002,1,1,1,1,2,2,0
775,6,2377,3,1,4,5,1.039,1,5,1,1,1,1,0,2041,1,1,2,2,2,2,0
776,6,2378,5,7,0,5,2.067,1,0,1,1,1,1,0,2057,0,0,0,0,1,1,0
777,6,2381,3,1,4,5,20.766,1,5,5,5,5,5,5,2059,1,1,1,1,2,2,1
778,6,2391,3,1,4,1,19.788,1,1,1,1,1,0,0,2094,2,2,1,1,2,2,0
779,6,2391,4,1,4,1,18.997,1,1,1,1,1,1,1,2094,2,2,1,1,2,2,1
780,6,2393,3,1,5,1,27.571,1,1,1,1,1,1,0,2002,1,1,2,2,2,2,0
781,6,2393,4,1,4,1,25.979,1,1,1,1,1,1,0,2002,1,1,1,1,2,2,0
782,6,2396,3,1,5,5,2.656,1,5,5,5,5,5,0,2026,1,1,2,2,2,2,5
783,6,2398,2,1,0,5,11.543,1,0,1,1,1,1,5,2075,0,0,2,2,2,2,1
784,6,2399,4,1,0,5,7.171,1,0,1,1,1,1,0,2055,2,2,2,2,2,2,0
785,6,2401,4,1,4,1,20.406,1,1,1,1,1,1,0,2083,3,3,1,1,0,0,0
786,6,2401,5,1,4,1,19.736,1,1,1,1,1,1,0,2083,3,3,1,1,0,0,0
787,6,2408,2,1,0,1,3.484,1,0,1,1,1,1,1,2018,2,2,2,2,0,0,1
788,6,2408,3,1,0,1,3.416,1,0,1,0,1,1,1,2018,2,2,2,2,0,0,1
789,6,2420,4,1,4,1,35.029,1,1,1,1,1,1,1,2013,2,2,1,1,2,2,1
790,6,2420,5,1,4,1,34.94,1,1,1,0,1,1,1,2013,2,2,1,1,2,2,1
791,6,2430,3,1,4,1,36.942,1,1,1,1,1,1,0,2045,2,2,1,1,0,0,0
792,6,2430,4,1,4,1,36.998,1,1,1,1,1,1,0,2045,2,2,1,1,0,0,0
793,6,2434,4,1,0,1,49.051,1,0,1,1,1,1,0,2009,2,3,2,1,2,2,0
794,6,2434,5,1,0,1,49.154,1,0,1,1,1,1,0,2009,2,3,2,1,2,2,0
795,6,2438,3,1,4,1,19.87,1,1,1,5,1,1,1,2006,2,2,1,1,0,0,1
796,6,2438,4,1,4,1,20.08,1,1,1,0,1,1,1,2006,2,2,1,1,0,0,1
797,6,2444,2,1,0,1,6.828,1,0,1,1,1,1,0,2088,2,2,2,2,0,0,0
798,6,2444,4,1,0,1,6.725,1,0,1,1,1,1,5,2088,2,2,2,2,0,0,1
799,6,2455,2,1,0,1,51.149,1,0,1,1,1,1,0,2054,1,1,2,2,2,2,0
800,6,2455,3,1,0,1,50.371,1,0,1,1,1,1,0,2054,1,1,2,2,2,2,0
801,6,2458,3,1,5,1,24.511,1,1,5,5,1,5,5,2010,2,2,2,2,2,2,1
802,6,2458,4,1,4,1,24.225,1,1,5,0,1,5,5,2010,2,2,1,1,2,2,1
803,6,2463,3,3,0,5,1.033,1,0,1,1,1,1,0,2026,0,0,4,4,0,0,0
804,6,2465,4,1,14,1,3.906,1,1,1,1,1,1,0,2026,5,5,2,2,2,2,0
805,6,2465,5,1,14,1,3.718,1,1,1,1,1,1,1,2026,5,5,2,2,2,2,1
806,6,2471,3,1,4,1,25.886,1,5,1,1,1,1,0,2021,1,1,1,1,2,2,0
807,6,2471,4,1,4,1,25.342,1,5,1,1,1,1,0,2021,1,1,1,1,2,2,0
808,6,2472,3,1,4,1,53.685,1,1,1,1,1,1,0,2106,2,2,1,1,2,2,0
809,6,2472,4,1,4,1,53.162,1,1,1,1,1,1,0,2106,2,2,1,1,2,2,0
810,6,2473,3,1,10,1,29.118,1,5,1,1,1,1,0,2002,2,2,2,2,2,2,0
811,6,2473,4,1,10,1,27.953,1,5,1,1,1,1,5,2002,2,2,2,2,2,2,1
812,6,2476,4,1,4,5,19.307,1,1,1,1,1,0,0,2035,1,1,1,1,0,2,0
813,6,2477,3,1,0,1,40.672,1,0,1,1,1,1,0,2055,1,2,2,2,0,0,0
814,6,2479,2,1,0,1,3.974,1,0,1,5,1,1,1,2024,1,1,2,2,2,2,1
815,6,2479,3,1,0,1,3.911,1,0,1,0,1,1,1,2024,1,1,2,2,2,2,1
816,6,2482,2,1,0,5,6.421,1,0,1,1,1,0,0,2091,96,96,2,2,0,2,0
817,6,2484,3,1,4,1,18.16,1,1,1,1,1,0,0,2032,1,1,1,1,2,2,0
818,6,2484,4,1,4,1,17.88,1,1,1,1,1,0,0,2032,1,1,1,1,2,2,0
819,6,2489,3,1,4,1,18.523,1,1,1,1,1,1,5,2063,0,1,0,1,0,2,1
820,6,2489,4,1,4,1,18.086,1,1,1,5,1,1,1,2063,0,1,0,1,0,2,1
821,6,2492,3,1,5,1,17.459,1,1,1,1,1,1,0,2098,1,1,2,2,2,2,0
822,6,2492,4,1,4,1,17.155,1,1,1,5,1,1,1,2098,1,1,1,1,2,2,1
823,6,2497,3,1,4,5,37.289,1,1,1,1,1,1,0,2063,0,0,0,1,0,2,0
824,6,2498,3,1,4,1,16.653,1,1,1,5,1,0,1,2037,2,2,1,1,2,2,1
825,6,2498,4,1,4,1,16.814,1,1,1,0,1,0,1,2037,2,2,1,1,2,2,1
826,6,2501,3,1,7,5,4.398,1,5,5,5,5,0,0,2099,1,1,2,1,2,2,5
827,6,2510,3,1,4,1,30.907,1,1,1,1,1,1,0,2029,2,2,1,1,0,0,0
828,6,2510,4,1,4,1,30.483,1,1,1,1,1,1,1,2029,2,2,1,1,0,0,1
829,6,2511,3,1,4,5,19.975,1,1,1,1,1,1,1,2029,1,1,1,1,0,0,1
830,6,2512,3,1,4,5,18.671,1,1,1,0,1,1,1,2029,1,0,1,1,0,0,1
831,6,2513,3,4,1,1,26.939,1,1,1,1,1,1,5,2107,2,2,1,1,0,0,1
832,6,2513,5,4,1,1,26.926,1,1,1,1,1,1,0,2107,2,2,1,1,0,0,0
833,6,2530,3,1,4,1,27.383,1,1,1,1,1,1,0,2095,2,2,1,1,0,0,0
834,6,2530,5,1,4,1,25.984,1,1,1,1,1,1,0,2095,2,2,1,1,0,0,0
835,6,2533,2,1,0,5,30.419,1,0,1,1,1,1,0,2059,0,0,2,2,0,0,0
836,6,2534,3,1,4,5,3.788,1,1,1,5,1,1,5,2105,96,96,1,1,2,2,1
837,6,2536,3,1,4,1,15.569,1,1,1,1,1,1,1,2105,1,1,1,1,2,2,1
838,6,2536,4,1,4,1,15.263,1,1,1,0,1,1,5,2105,1,1,1,1,2,2,1
839,6,2537,3,1,4,1,21.606,1,1,1,1,1,1,1,2105,1,1,1,1,2,2,1
840,6,2537,4,1,4,1,21.491,1,1,1,0,1,1,1,2105,1,1,1,1,2,2,1
841,6,2540,3,1,4,1,35.387,1,1,1,1,1,1,0,2070,2,2,1,1,2,2,0
842,6,2540,5,1,5,1,35.694,1,1,1,1,1,1,0,2070,2,2,2,2,2,2,0
843,6,2543,3,1,4,5,14.179,1,1,1,0,1,1,1,2016,0,0,1,1,2,2,1
844,6,2549,3,1,5,5,46.785,1,1,1,1,1,1,0,2077,0,0,2,2,0,0,0
845,6,2552,3,1,4,5,37.908,1,1,1,1,1,1,1,2014,0,0,1,1,2,2,1
846,6,2554,4,1,4,5,20.818,1,1,1,1,1,1,0,2006,96,1,1,1,0,2,0
847,6,2559,3,7,8,5,2.544,1,1,1,1,1,1,5,2068,0,0,4,4,1,1,1
